"parameter","species","mean","lower","upper","prob_pos","prob_neg"
"lat","BCSP",-0.142960394327529,-1.62457194923973,1.19601342995093,0.424,0.576
"lat","BEWR",-1.12916433061641,-1.87837865208209,-0.314288411504654,0.0095,0.9905
"lat","BGGN",-1.99879012779987,-2.88319992572124,-1.09123956699197,0,1
"lat","BHCO",-0.134627461571889,-0.902978089917826,0.760509156878379,0.3955,0.6045
"lat","BHGR",-0.784122315223906,-1.32560245208218,-0.220496682511377,0.0095,0.9905
"lat","BRBL",-0.203332520902206,-1.24112733411677,0.677340450890026,0.3615,0.6385
"lat","BRCR",-0.501837978751921,-1.23391492135485,0.199981523874803,0.121,0.879
"lat","BRSP",0.971922588124274,-0.214430114192175,2.23743148634694,0.9,0.1
"lat","BTPI",-0.830590995896922,-1.75253800286919,0.139408742112888,0.0635,0.9365
"lat","BTYW",-1.78567806270433,-2.42193299982256,-1.14017929359633,0,1
"lat","BUOR",-0.654236757560725,-1.82929518086166,0.395757441773294,0.162,0.838
"lat","BUSH",-0.915056567466746,-1.85878081577944,0.0659955475985519,0.053,0.947
"lat","CAFI",0.7473797337342,0.29581851641876,1.1985918021574,0.992,0.00800000000000001
"lat","CAHU",0.777008427579343,-0.148752124643706,1.79521410814657,0.902,0.098
"lat","CANW",-0.679180203576866,-1.732048820844,0.28289619117547,0.1315,0.8685
"lat","CAQU",-0.861345554784951,-1.65738694345197,0.00275121046423843,0.051,0.949
"lat","CAVI",-0.344111844001343,-0.987370220178516,0.322367644480069,0.2015,0.7985
"lat","CBCH",0.343244067377103,-0.917417106079673,1.48657025045493,0.6945,0.3055
"lat","CHSP",0.295211505691497,-0.423077750484711,1.07930991628526,0.7495,0.2505
"lat","DEJU",0.334120462087366,-0.200107297129872,0.912981077969532,0.839,0.161
"lat","DOWO",-1.23086475157054,-2.092625289201,-0.104000944605531,0.023,0.977
"lat","DUFL",0.457522126999528,0.0444090308771106,0.864998328440151,0.9685,0.0315
"lat","EUST",-0.250679179803155,-1.23217917544666,0.906869876649719,0.3555,0.6445
"lat","EVGR",1.8679547597641,1.08875982701533,2.81693256080719,0.999,0.001
"lat","FOSP",0.651357311493327,-0.0171278180137876,1.21971391527163,0.9585,0.0415
"lat","GCKI",-0.00229178422726551,-0.561990043305061,0.62876263012641,0.513,0.487
"lat","GRFL",1.34450692289128,0.250088167413435,2.44144193810176,0.9785,0.0215
"lat","GTTO",0.0791595867834831,-0.514658885077391,0.675073501775002,0.576,0.424
"lat","HAFL",0.537273833817498,-0.13411175789634,1.1888802926138,0.9065,0.0935
"lat","HAWO",0.0417276186983555,-0.422328804316467,0.543221148288702,0.5575,0.4425
"lat","HETH",0.539752805908134,-0.202040365305231,1.29262106513805,0.889,0.111
"lat","HEWA",0.263180698607211,-0.277901858092162,0.726403201746574,0.825,0.175
"lat","HOFI",-1.17931206729852,-2.19552712827822,-0.104665852185443,0.027,0.973
"lat","HOWR",1.13520129522012,0.0686361139683072,2.03566716722984,0.9705,0.0295
"lat","HUVI",-0.696883328902729,-1.52552480343507,0.146715029229187,0.0835,0.9165
"lat","LAGO",-2.83783046461787,-3.70187321135762,-1.8258316950305,0,1
"lat","LASP",-1.0953241097061,-2.22809784494624,0.220088260663085,0.0715,0.9285
"lat","LAZB",-0.705065742685377,-1.1908817629243,-0.203320635272446,0.016,0.984
"lat","LEGO",-1.14216121616034,-1.78362532045147,-0.487295967531664,0.001,0.999
"lat","LEWO",0.426476941803091,-0.621101771669035,1.34356034833973,0.762,0.238
"lat","LISP",-1.09114713772158,-1.95432209555796,-0.225292773211982,0.017,0.983
"lat","MGWA",-0.388644499278217,-1.16304367242806,0.383476742119695,0.1945,0.8055
"lat","MOBL",1.95570336606838,1.17924076886875,2.69126601270811,1,0
"lat","MOCH",0.77969212931838,0.159494030898602,1.30729580313263,0.982,0.018
"lat","MODO",-0.664775924079267,-1.50260777249585,0.116238808908973,0.0815,0.9185
"lat","MOUQ",-0.633791155454053,-1.3861951716343,0.0786981773168366,0.0785,0.9215
"lat","NAWA",-0.607191639939959,-1.33092148616355,0.0379790239725862,0.0635,0.9365
"lat","NOFL",-0.443931845021355,-0.869328001615451,-0.0194088035722297,0.043,0.957
"lat","NUWO",-1.0640084298965,-2.16220958995927,0.0423548690428687,0.053,0.947
"lat","OSFL",0.533298094172313,-0.106369474179988,1.14345021757989,0.923,0.077
"lat","PAWR",0.0020632858533979,-1.07319159851577,0.985376385980912,0.512,0.488
"lat","PIGR",-0.731175468600414,-1.96606474908047,0.439637688856345,0.153,0.847
"lat","PISI",0.734320338328647,0.0514300987315163,1.39240625003165,0.9675,0.0325
"lat","PIWO",-0.56153263407908,-1.33535897652462,0.345559507931496,0.13,0.87
"lat","PSFL",-0.837514730026559,-1.55129500224766,-0.179544363713207,0.0175,0.9825
"lat","PUFI",-0.587129935156525,-1.40063803464722,0.217006029329079,0.1115,0.8885
"lat","PYNU",-0.172017680669917,-1.06816347307084,0.775255777019509,0.3865,0.6135
"lat","RBNU",-0.189776425440176,-0.930569485603698,0.575453242000818,0.3325,0.6675
"lat","RBSA",0.420440078442145,-0.509745645075066,1.25066650812757,0.805,0.195
"lat","RCSP",-0.720323934107151,-2.01930209359134,0.515318944278166,0.17,0.83
"lat","RECR",-0.440967602657874,-1.47319871596147,0.549815603622893,0.229,0.771
"lat","ROWR",0.721367379154191,-0.117074071882331,1.49211727799444,0.933,0.0669999999999999
"lat","SOGR",0.846541327320832,-0.212616015405432,2.10481029851046,0.8905,0.1095
"lat","SOSP",-0.309133916497368,-1.30113601914325,0.668752738753955,0.306,0.694
"lat","SPTO",-0.360223416834767,-1.06964217533743,0.246216931104462,0.1855,0.8145
"lat","STJA",-0.976298194854685,-1.51831110268143,-0.443234586604326,0.001,0.999
"lat","TOSO",0.753108387277875,-0.0994648140794568,1.49280082831352,0.942,0.0580000000000001
"lat","VASW",0.320918608266978,-1.01851975075366,1.49115708926818,0.6625,0.3375
"lat","WAVI",-0.326559108492897,-1.0645379296391,0.317551017889092,0.222,0.778
"lat","WBNU",0.235827295653635,-0.643614968665024,1.07074575655265,0.68,0.32
"lat","WEBL",-0.910854422611417,-1.60920419863926,-0.268511434757622,0.008,0.992
"lat","WESJ",-1.77363636370535,-2.78325385174718,-0.815219013557931,0.0015,0.9985
"lat","WETA",0.372286429366109,-0.244470949443768,0.98801216034962,0.8455,0.1545
"lat","WEWP",-0.898800532801161,-1.5390239948597,-0.261220798944835,0.0065,0.9935
"lat","WHWO",-0.292661667269011,-1.02573355427764,0.580166398354266,0.2835,0.7165
"lat","WIWA",-0.146785930332592,-0.873894710465681,0.605235025662026,0.375,0.625
"lat","WREN",-1.83949794150593,-2.87655884730837,-0.774804648951935,0.0015,0.9985
"lat","YEWA",0.325560962530386,-0.424163289568168,1.13262709787217,0.752,0.248
"lat","YRWA",0.980824589061273,0.0250115598843564,1.88730469251518,0.9635,0.0365
"lat","CALT",-1.12854693634646,-2.21196485697291,-0.0576309527003923,0.0355,0.9645
"lat","CLNU",0.29261520984322,-0.998212782683399,1.46409643385867,0.668,0.332
"lat","RWBL",-1.35580961735555,-2.62685998039513,-0.272607326767339,0.0285,0.9715
"lat","WISA",-0.388294428280814,-1.44626737843701,0.602512705050413,0.2695,0.7305
"lat","BESP",-0.1450561258334,-1.59042437567571,1.38401739025999,0.4295,0.5705
"lat","AMGO",0.242081912511621,-1.20801102691197,1.54078125463599,0.6015,0.3985
"lat","OATI",-1.02718916410229,-2.15078326055241,0.169127336128173,0.0735,0.9265
"lat","VESP",0.241707392035419,-1.12927252891686,1.55709640062334,0.6155,0.3845
"lat","YBCH",-0.137730315484957,-1.60180738097714,1.31202353375036,0.4255,0.5745
"lat","MWCS",0.381217161430353,-0.868111561792404,1.55878101246848,0.677,0.323
"elev","ACWO",-0.38359029011452,-0.905234734356562,0.167066873426715,0.122,0.878
"elev","AMRO",-0.40007182445115,-0.796956889038132,0.0918926004641944,0.0685,0.9315
"elev","ANHU",-0.51946218056701,-1.03859958319779,-0.0404690524504668,0.0415,0.9585
"elev","ATFL",-0.277859830916941,-1.41123360276047,0.745937300509514,0.3105,0.6895
"elev","BBWO",0.467002566361743,-0.0444336788809355,1.01525613019066,0.93,0.07
"elev","BCSP",-0.0627537799988644,-1.40275566275777,1.27247236864394,0.4785,0.5215
"elev","BEWR",-0.965315789761959,-1.47631869723521,-0.388661892058195,0.0025,0.9975
"elev","BGGN",-1.85529384827516,-2.65162184148461,-1.10634173533747,0,1
"elev","BHCO",-0.303930465129356,-0.770925907486673,0.201820132763044,0.1505,0.8495
"elev","BHGR",-1.34714619339033,-1.70599771847483,-1.03283072242221,0,1
"elev","BRBL",-0.137959532466067,-1.01229205242776,0.716786329227937,0.393,0.607
"elev","BRCR",-0.14896121053148,-0.446049666820044,0.168896322289842,0.208,0.792
"elev","BRSP",0.66596759306409,-0.155793984447056,1.57246474107933,0.891,0.109
"elev","BTPI",-0.693508811430625,-1.43764829552987,0.0483984317409415,0.072,0.928
"elev","BTYW",-1.44067429913585,-1.93449961925919,-0.888969903244184,0,1
"elev","BUOR",-0.712429730982685,-1.55670487801441,0.161023825052217,0.088,0.912
"elev","BUSH",-0.792823764694064,-1.67254137076959,-0.10738910958514,0.046,0.954
"elev","CAFI",1.15396358834184,0.815873468035421,1.47750108487962,1,0
"elev","CAHU",0.0205107500839564,-0.616555468287847,0.595585882082372,0.525,0.475
"elev","CANW",0.452570431850969,-0.509100059998809,1.32719216050986,0.7945,0.2055
"elev","CAQU",-0.401412682252112,-1.27143436861351,0.270235800123347,0.184,0.816
"elev","CAVI",-0.852043856991734,-1.27059976696109,-0.461097229330812,0,1
"elev","CBCH",-1.12491675465196,-2.16986526328842,-0.13865374898211,0.0315,0.9685
"elev","CHSP",0.337446836865199,-0.126471835584639,0.747786470157335,0.9025,0.0975
"elev","DEJU",0.721151698083165,0.35576672208489,1.06883905078509,1,0
"elev","DOWO",-0.0244280819486547,-0.797991181697272,0.709146033869232,0.4735,0.5265
"elev","DUFL",1.81403911574406,1.4272045002833,2.16398347684011,1,0
"elev","EUST",-0.848871621978997,-1.82947813154437,0.0151977888297308,0.062,0.938
"elev","EVGR",0.161971506821973,-0.344694970533347,0.654462868284876,0.709,0.291
"elev","FOSP",2.03268761633654,1.6305444910845,2.47776243461998,1,0
"elev","GCKI",0.213338430496359,-0.292348633403651,0.640941420624861,0.783,0.217
"elev","GRFL",-0.428216492602232,-1.12925142160068,0.350366449228378,0.166,0.834
"elev","GTTO",1.58070272590919,1.1267349268876,1.97983905670783,1,0
"elev","HAFL",0.191461370859614,-0.323042013083229,0.704216467600913,0.7255,0.2745
"elev","HAWO",-0.100797830754206,-0.395001210753342,0.255412325039582,0.3055,0.6945
"elev","HETH",0.0677110972328422,-0.524352254611543,0.676934457853871,0.576,0.424
"elev","HEWA",-0.60043865211705,-0.97265529012966,-0.180826040263905,0.0035,0.9965
"elev","HOFI",0.271786915453547,-0.576151829070381,1.27823384783673,0.6875,0.3125
"elev","HOWR",-0.472396439255239,-0.718946773723296,-0.217784991964594,5e-04,0.9995
"elev","HUVI",-0.863047271563163,-1.46158198289157,-0.286257270659572,0.0095,0.9905
"elev","LAGO",-0.86554247483943,-1.40538686948152,-0.300541804166643,0.006,0.994
"elev","LASP",-0.353142043381681,-1.46172880424117,0.698404863384618,0.3025,0.6975
"elev","LAZB",-0.434363570910885,-0.674950581202311,-0.200998494025193,0.0025,0.9975
"elev","LEGO",-0.884934841177548,-1.38981670116057,-0.406863269852429,0.0025,0.9975
"elev","LEWO",-0.756174435307072,-1.57395532058598,0.0228446482982512,0.0565,0.9435
"elev","LISP",0.649740371577609,-0.0663469095106728,1.38357822622958,0.931,0.069
"elev","MGWA",-0.0713514533054789,-0.41867712804143,0.280530917694009,0.376,0.624
"elev","MOBL",1.57391426715468,1.11340218818183,1.99890714729365,1,0
"elev","MOCH",1.48671870835734,1.13127107448817,1.8284170961459,1,0
"elev","MODO",-1.005909218762,-1.54194841350057,-0.492864344788861,0,1
"elev","MOUQ",0.556962894495242,0.091674194633367,1.04193891700765,0.977,0.023
"elev","NAWA",-0.817633294134735,-1.16268962645163,-0.463258817207704,0,1
"elev","NOFL",-0.115039287804507,-0.438945234618579,0.192951398949256,0.2875,0.7125
"elev","NUWO",-0.169288239034221,-1.07554940429032,0.80905506854578,0.383,0.617
"elev","OSFL",0.786083228445324,0.438603039437496,1.14736615820097,1,0
"elev","PAWR",-1.25384640605271,-2.18647478764898,-0.408087636125523,0.0105,0.9895
"elev","PIGR",-0.550590617798244,-1.65427433004203,0.533465136848933,0.193,0.807
"elev","PISI",0.815884278674042,0.345979414722205,1.30445071484672,0.9975,0.00249999999999995
"elev","PIWO",-0.131152645062414,-0.856113041381887,0.646466895346438,0.391,0.609
"elev","PSFL",-0.981691369434625,-1.61854130013165,-0.338773324031974,0.0025,0.9975
"elev","PUFI",0.0142389935549944,-0.407118584014188,0.441604267680533,0.5155,0.4845
"elev","PYNU",0.511399101585796,-0.320886910493486,1.20483571699467,0.8775,0.1225
"elev","RBNU",0.540708192153132,0.246938645790381,0.892928841011406,0.9965,0.00349999999999995
"elev","RBSA",0.0467378651576393,-0.614197502862286,0.654143122298317,0.5365,0.4635
"elev","RCSP",-0.906733824994699,-2.04300959900623,0.293556414017254,0.102,0.898
"elev","RECR",0.215324829345521,-0.62136087375455,1.05495029418286,0.6585,0.3415
"elev","ROWR",0.281392955978204,-0.281153969621838,0.89451866534519,0.7905,0.2095
"elev","SOGR",0.749844960114189,-0.19040312788542,1.54983466540586,0.9275,0.0725
"elev","SOSP",-0.717094933514675,-1.29362317980383,-0.0996199992037736,0.028,0.972
"elev","SPTO",-0.981886763402075,-1.29449712567776,-0.637135504965992,0,1
"elev","STJA",-0.653779364574829,-1.01743860243325,-0.234336162238581,0,1
"elev","TOSO",0.0860310994627489,-0.384809486215446,0.534975739208893,0.6225,0.3775
"elev","VASW",0.361966835327986,-0.860079352074594,1.4840116029322,0.708,0.292
"elev","WAVI",0.410262431816452,-0.0424223818664633,0.897305865104957,0.9275,0.0725
"elev","WBNU",0.484523117951796,-0.0537549435228383,0.991521920815294,0.9435,0.0565
"elev","WEBL",0.157659103363044,-0.264065411880614,0.648244811784337,0.716,0.284
"elev","WESJ",-1.4598639933915,-2.31189355620752,-0.802586320138865,0.001,0.999
"elev","WETA",-0.350825046842384,-0.732249519858871,0.00949023628759896,0.0585,0.9415
"elev","WEWP",0.517960142442125,0.19819868325445,0.831202026499531,0.995,0.005
"elev","WHWO",0.651062983151674,0.2299360725338,1.09505855241003,0.998,0.002
"elev","WIWA",0.110232833691774,-0.47387300417282,0.672998488461935,0.634,0.366
"elev","WREN",-0.523941686664299,-1.26403572765724,0.158654704054645,0.105,0.895
"elev","YEWA",0.355016089916344,-0.140220299302192,0.779791013539991,0.8945,0.1055
"elev","YRWA",0.587899222058012,0.0735771643177867,1.04392323476818,0.982,0.018
"elev","CALT",-0.826294046124051,-1.73164022939909,0.0211204770781091,0.0595,0.9405
"elev","CLNU",0.876164133180714,-0.148094929566232,1.96540424364303,0.917,0.083
"elev","RWBL",-0.819499042248085,-1.8246514729886,0.27106660141603,0.095,0.905
"elev","WISA",1.18760951302817,0.155770060002841,2.13402633534158,0.9815,0.0185
"elev","BESP",-0.0748007047787657,-1.39789767669616,1.22611282366169,0.467,0.533
"elev","AMGO",-0.0381435836263723,-1.14523005574372,1.16768964917796,0.4845,0.5155
"elev","OATI",-0.743371676601382,-1.62696877284468,0.212374656254435,0.086,0.914
"elev","VESP",-0.352607548006609,-1.46760597491705,0.688621644728622,0.301,0.699
"elev","YBCH",-0.0901901758388388,-1.39768510182134,1.20445686472659,0.4625,0.5375
"elev","MWCS",0.368874372241647,-0.718991736594701,1.47900736336114,0.716,0.284
"elev2","ACWO",-0.222131270194048,-0.482930801362202,0.0526480015156883,0.0855,0.9145
"elev2","AMRO",0.089172922729335,-0.172547497572637,0.353851403182622,0.7065,0.2935
"elev2","ANHU",0.23907202283179,-0.055772789002876,0.53946120874589,0.911,0.089
"elev2","ATFL",-0.0126308964904556,-0.36166973536985,0.369239034483387,0.4715,0.5285
"elev2","BBWO",-0.0232440498536431,-0.285983915473579,0.279891082720703,0.439,0.561
"elev2","BCSP",-0.101810389355559,-0.461731752714068,0.269979912561309,0.326,0.674
"elev2","BEWR",0.11402901629469,-0.183832937731867,0.421164134520074,0.727,0.273
"elev2","BGGN",0.0526366715630318,-0.253272073550172,0.34101779527648,0.5985,0.4015
"elev2","BHCO",0.199455023029275,-0.0640468352960085,0.518336575001444,0.8765,0.1235
"elev2","BHGR",0.264450274212102,0.0159805710408071,0.495220948806765,0.967,0.033
"elev2","BRBL",-0.120070326306366,-0.479173897573685,0.226547465954389,0.295,0.705
"elev2","BRCR",-0.283600010955816,-0.490360648188568,-0.0435708560807975,0.019,0.981
"elev2","BRSP",-0.0836881279462578,-0.429945323481647,0.215568543502967,0.3395,0.6605
"elev2","BTPI",-0.0418155385055486,-0.364270508732573,0.29936089962346,0.417,0.583
"elev2","BTYW",0.0447255036130408,-0.243005011767347,0.308883560167545,0.6025,0.3975
"elev2","BUOR",0.0500192638845185,-0.320967284401645,0.362174837825219,0.573,0.427
"elev2","BUSH",-0.124284129938855,-0.483311727020298,0.193783727120129,0.269,0.731
"elev2","CAFI",0.0844903638035797,-0.161404497076989,0.310575683704615,0.718,0.282
"elev2","CAHU",-0.115571700055297,-0.429351338164324,0.188330232088547,0.2765,0.7235
"elev2","CANW",-0.16118733391961,-0.496906263196566,0.214927381341353,0.2245,0.7755
"elev2","CAQU",-0.00988285594547495,-0.321332981737851,0.319675721499495,0.4765,0.5235
"elev2","CAVI",0.0575792727212376,-0.16904084096111,0.301114564142996,0.641,0.359
"elev2","CBCH",0.00546629184274284,-0.34712578630912,0.356464471863624,0.4975,0.5025
"elev2","CHSP",-0.0181694552809965,-0.291313562780988,0.228205569585602,0.4425,0.5575
"elev2","DEJU",-0.236816957720323,-0.484281442430805,-0.0230420742338391,0.047,0.953
"elev2","DOWO",-0.00312606737248904,-0.312637929957514,0.320042766683832,0.486,0.514
"elev2","DUFL",-0.0372935464076193,-0.285455601637644,0.217563301831134,0.398,0.602
"elev2","EUST",-0.0405353466730333,-0.400559709555408,0.29760779428821,0.4115,0.5885
"elev2","EVGR",-0.0765203459787482,-0.387014462199264,0.205520459409003,0.331,0.669
"elev2","FOSP",0.116203752121829,-0.15646193857787,0.381121174086966,0.7625,0.2375
"elev2","GCKI",-0.19699398820012,-0.500788587227517,0.106219053054283,0.133,0.867
"elev2","GRFL",-0.0424022712359878,-0.373990049297629,0.29774434311584,0.4195,0.5805
"elev2","GTTO",-0.251503937018174,-0.535802198680366,0.0157396211180377,0.067,0.933
"elev2","HAFL",-0.369113462411142,-0.718252590680973,-0.048232720810432,0.0285,0.9715
"elev2","HAWO",0.0109826416409235,-0.206453511164261,0.229066186237185,0.525,0.475
"elev2","HETH",-0.153334629464188,-0.456845544634727,0.154600648527251,0.2,0.8
"elev2","HEWA",-0.243601120211858,-0.469274229209642,-0.0114415214651723,0.0365,0.9635
"elev2","HOFI",-0.18424877229947,-0.538872077061637,0.154079407063,0.1845,0.8155
"elev2","HOWR",0.198648924676659,-0.00118427144673017,0.367603291931865,0.963,0.037
"elev2","HUVI",0.0356105353755057,-0.23539249439018,0.33159614838054,0.5695,0.4305
"elev2","LAGO",0.0352377869667009,-0.242582733065581,0.310583214618665,0.5815,0.4185
"elev2","LASP",-0.0527114981600121,-0.393089766653005,0.320317139979801,0.408,0.592
"elev2","LAZB",0.0152588439467779,-0.161567187060096,0.216308529689749,0.558,0.442
"elev2","LEGO",0.0408076487747618,-0.251362839818856,0.305440571430419,0.5855,0.4145
"elev2","LEWO",-0.272103610383221,-0.652555908594254,0.0878925375418719,0.1035,0.8965
"elev2","LISP",-0.0212777896137972,-0.382960644491102,0.278447381287248,0.4565,0.5435
"elev2","MGWA",-0.271738112724865,-0.513526517325731,-0.0333151452696302,0.029,0.971
"elev2","MOBL",-0.0717860925856571,-0.31966514608274,0.218587491314798,0.316,0.684
"elev2","MOCH",-0.0498216325465197,-0.283840358866418,0.168147142219238,0.3545,0.6455
"elev2","MODO",0.0207961856007883,-0.27166180253705,0.335502053387514,0.5275,0.4725
"elev2","MOUQ",-0.0867547386343838,-0.348309271432153,0.190003191210462,0.2895,0.7105
"elev2","NAWA",-0.0809598306079711,-0.326608136184088,0.114481039090177,0.2735,0.7265
"elev2","NOFL",-0.253632090908053,-0.504053473814543,-0.0383268976437646,0.034,0.966
"elev2","NUWO",0.0105344308243389,-0.362204366971821,0.350643436724462,0.512,0.488
"elev2","OSFL",-0.0534882852378729,-0.278790575143617,0.171399858099222,0.353,0.647
"elev2","PAWR",-0.081506619334456,-0.400982731997058,0.254266300335816,0.3345,0.6655
"elev2","PIGR",-0.0498382466140589,-0.385436823830013,0.345217389546445,0.409,0.591
"elev2","PISI",0.00421026051670167,-0.292252218359505,0.282173703887786,0.5015,0.4985
"elev2","PIWO",-0.18956794422975,-0.542476195097975,0.116194388519986,0.1565,0.8435
"elev2","PSFL",0.112365928096165,-0.201855064474349,0.42908210351647,0.719,0.281
"elev2","PUFI",-0.163438408663817,-0.392977664100547,0.110120335426171,0.1385,0.8615
"elev2","PYNU",-0.138514503273255,-0.443343081979138,0.196208007353443,0.2315,0.7685
"elev2","RBNU",-0.303870100112581,-0.533533748374687,-0.0828005585948875,0.0095,0.9905
"elev2","RBSA",-0.096097952258153,-0.39355053906983,0.222365153289671,0.298,0.702
"elev2","RCSP",0.00826810385700332,-0.348199428546994,0.369714155826731,0.5035,0.4965
"elev2","RECR",-0.228021654382518,-0.559357535422257,0.112999680494503,0.1355,0.8645
"elev2","ROWR",-0.221364812898818,-0.531093184855556,0.0828390574464344,0.118,0.882
"elev2","SOGR",-0.0377081325807202,-0.379529952608391,0.3055310212351,0.4225,0.5775
"elev2","SOSP",-0.0551681367704227,-0.332882947281789,0.257443440633928,0.382,0.618
"elev2","SPTO",-0.103137126297663,-0.308678228993904,0.0962011576394952,0.1985,0.8015
"elev2","STJA",-0.110581224826262,-0.315186263158575,0.109033290049608,0.1975,0.8025
"elev2","TOSO",-0.161072270921022,-0.421148234746587,0.0960564487507542,0.1555,0.8445
"elev2","VASW",-0.0890720536679875,-0.455134493002832,0.256394956458018,0.337,0.663
"elev2","WAVI",-0.236275804369743,-0.512537065631602,0.0439622411187297,0.081,0.919
"elev2","WBNU",0.0784944913658539,-0.197831385304455,0.360926156810768,0.6805,0.3195
"elev2","WEBL",-0.100138608197369,-0.393803699579591,0.169968003207346,0.272,0.728
"elev2","WESJ",-0.0520790347632793,-0.364054691888953,0.254993826851546,0.383,0.617
"elev2","WETA",-0.0497419636243252,-0.276746996222427,0.179643749791774,0.3475,0.6525
"elev2","WEWP",-0.145447714513756,-0.371051703390765,0.0619981739810442,0.1435,0.8565
"elev2","WHWO",-0.182643460634487,-0.43068409505202,0.0607403327686755,0.111,0.889
"elev2","WIWA",0.000701848385613615,-0.304500560984455,0.32628735332539,0.4935,0.5065
"elev2","WREN",-0.0397746368700697,-0.351267988785952,0.311459511360754,0.4155,0.5845
"elev2","YEWA",-0.209889306821705,-0.501378995971737,0.0530594246061182,0.0995,0.9005
"elev2","YRWA",-0.113492782814732,-0.379528506042616,0.20214274801066,0.2545,0.7455
"elev2","CALT",-0.124363660391631,-0.468159415737285,0.220286137375314,0.2755,0.7245
"elev2","CLNU",-0.0176674014176587,-0.358312180083822,0.356465045258607,0.4625,0.5375
"elev2","RWBL",-0.144346341602493,-0.472839510984363,0.218671022711304,0.251,0.749
"elev2","WISA",-0.0412963607853674,-0.367073801674674,0.295577912925257,0.4145,0.5855
"elev2","BESP",-0.101826817020689,-0.445360671685011,0.268674603263057,0.296,0.704
"elev2","AMGO",-0.129766000155441,-0.486326833658419,0.232151828290224,0.267,0.733
"elev2","OATI",0.0087421745691074,-0.339329771943739,0.35917491747835,0.5055,0.4945
"elev2","VESP",-0.124207621212793,-0.490368308773381,0.227605572446963,0.272,0.728
"elev2","YBCH",-0.0995248976149114,-0.469243794829853,0.273267549754305,0.3335,0.6665
"elev2","MWCS",-0.111508147149834,-0.440487194194479,0.263768005588793,0.303,0.697
